#{"t_start": 1642059931.976555, "env_id": null}
r,l,t 
0,54,24526.984979
0,54,24527.171978
0,54,24527.344978
0,54,24527.556979
0,46,24527.71298
0,47,24527.879979
0,54,24528.06898
0,54,24528.266979
0,54,24528.466972
0,47,24528.625545
0,54,24528.813136
0,52,24528.999136
0,50,24529.167136
0,48,24529.327138
0,54,24529.518136
20,56,24529.719137
0,47,24529.880138
0,54,24530.064136
0,50,24530.241749
0,54,24530.422748
0,51,24530.602607
20,63,24530.816606
20,63,24531.018608
0,49,24531.194607
0,54,24531.381607
0,46,24531.549608
0,54,24531.727607
0,54,24531.914607
0,50,24532.087608
0,42,24532.240607
0,54,24532.440607
0,52,24532.623638
0,53,24532.805639
0,54,24532.993639
0,54,24533.172638
0,54,24533.366638
0,54,24533.55564
0,51,24533.730843
0,54,24533.911844
0,54,24534.096844
0,54,24534.278845
0,54,24534.471843
0,54,24534.662039
0,50,24534.841039
0,54,24535.030039
0,54,24535.207592
0,54,24535.394592
0,54,24535.589592
0,54,24535.780593
0,54,24535.964592
0,49,24536.132593
0,46,24536.318592
0,52,24536.509592
0,54,24536.690382
0,54,24536.87775
0,54,24537.06775
20,58,24537.27675
0,46,24537.435751
0,54,24537.621749
0,54,24537.803749
0,54,24537.99175
0,54,24538.16975
0,47,24538.335749
10,63,24538.564749
0,54,24538.743554
0,54,24538.932898
0,47,24539.094897
0,54,24539.271898
0,54,24539.465897
0,47,24539.614898
0,54,24539.8029
0,54,24539.994898
0,54,24540.189424
0,54,24540.378426
0,49,24540.557425
0,46,24540.709425
0,54,24540.895587
0,54,24541.081588
0,42,24541.232587
0,46,24541.389588
0,42,24541.542588
0,54,24541.728588
0,54,24541.911588
0,54,24542.105587
0,54,24542.293588
0,54,24542.48059
0,47,24542.653587
0,49,24542.815587
0,54,24543.004282
0,54,24543.192281
0,54,24543.38228
0,51,24543.55228
0,39,24543.690443
0,54,24543.884444
0,54,24544.071443
0,50,24544.253443
0,54,24544.441443
0,47,24544.600443
0,53,24544.767443
0,45,24544.914445
0,54,24545.099795
20,63,24545.326795
0,54,24545.524796
0,54,24545.722797
0,54,24545.902795
0,54,24546.087796
0,49,24546.258795
0,50,24546.430797
0,54,24546.620795
0,54,24546.805795
20,57,24547.006795
0,54,24547.200714
0,49,24547.370714
0,54,24547.552713
0,46,24547.715717
0,50,24547.901714
0,54,24548.074714
0,54,24548.255715
20,63,24548.471714
0,53,24548.661913
0,44,24548.813914
0,54,24548.999914
0,54,24549.189656
0,54,24549.377657
10,63,24549.606658
0,54,24549.797658
0,54,24549.976657
0,52,24550.152241
0,52,24550.328241
0,48,24550.500241
0,54,24550.714242
0,43,24550.891241
0,54,24551.124849
0,52,24551.315623
0,54,24551.508622
0,54,24551.701622
0,54,24551.882622
20,63,24552.103622
10,59,24552.319623
0,54,24552.522623
20,63,24552.736623
0,54,24552.922622
20,61,24553.140623
0,53,24553.315423
20,60,24553.530421
0,54,24553.714702
0,46,24553.861555
20,63,24554.098554
30,60,24554.312554
0,46,24554.484343
0,54,24554.676344
0,54,24554.858345
0,54,24555.055419
0,54,24555.226212
0,54,24555.413836
0,54,24555.605836
20,63,24555.824836
0,54,24556.011836
0,53,24556.200836
0,54,24556.390838
0,54,24556.582836
0,54,24556.764836
0,42,24556.902836
0,47,24557.072836
0,54,24557.254837
0,53,24557.434653
0,54,24557.626652
0,54,24557.831652
0,54,24558.024652
0,54,24558.200652
0,42,24558.346652
0,54,24558.524653
0,53,24558.710036
0,54,24558.886037
0,54,24559.069038
0,54,24559.256037
0,54,24559.448094
0,48,24559.618013
0,54,24559.797012
0,48,24559.971013
0,54,24560.161645
20,63,24560.376646
0,49,24560.554646
20,63,24560.772645
0,54,24560.960646
0,51,24561.140645
0,40,24561.282645
20,63,24561.494989
0,47,24561.66199
0,54,24561.85299
0,54,24562.030988
0,54,24562.217989
0,48,24562.37299
0,53,24562.553989
0,54,24562.73999
0,54,24562.933989
0,54,24563.122989
0,54,24563.30499
0,54,24563.478989
0,47,24563.643538
0,38,24563.77554
0,52,24563.949538
0,51,24564.126538
0,54,24564.318539
0,54,24564.49854
0,54,24564.684538
0,47,24564.847538
0,54,24565.034539
20,63,24565.258137
20,58,24565.469136
0,54,24565.649868
0,54,24565.832869
0,49,24566.006869
0,54,24566.186868
20,63,24566.422869
0,45,24566.619869
0,54,24566.857872
0,54,24567.082869
0,54,24567.325869
0,54,24567.568868
0,54,24567.807719
0,54,24568.01872
0,54,24568.26172
0,54,24568.51372
0,54,24568.729778
0,54,24568.958781
0,54,24569.190779
0,54,24569.422778
20,63,24569.689285
0,45,24569.897284
0,50,24570.117904
0,44,24570.305906
0,53,24570.540905
0,54,24570.748905
0,54,24571.023905
0,47,24571.231904
0,52,24571.427905
0,53,24571.602904
0,54,24571.7878
0,48,24571.9488
0,54,24572.1378
0,54,24572.321799
20,61,24572.5398
0,54,24572.717802
0,46,24572.877801
0,47,24573.037801
20,63,24573.2548
0,54,24573.456799
0,52,24573.627383
0,54,24573.800868
0,54,24573.988869
0,54,24574.175869
0,54,24574.36287
0,54,24574.549869
0,54,24574.738868
0,54,24574.924868
0,47,24575.088981
20,63,24575.31398
0,54,24575.510982
30,63,24575.73198
0,54,24575.905283
0,54,24576.091284
0,54,24576.270282
0,54,24576.475282
0,53,24576.650283
0,48,24576.818282
0,54,24577.011284
0,50,24577.190282
0,54,24577.388282
0,54,24577.576283
0,54,24577.763283
0,54,24577.946159
0,54,24578.13716
0,50,24578.294159
0,46,24578.46416
0,53,24578.656412
0,49,24578.82241
0,50,24578.998411
0,54,24579.17441
0,51,24579.361412
0,44,24579.52441
0,49,24579.68441
0,51,24579.854411
0,51,24580.042658
0,54,24580.221233
0,48,24580.387232
0,54,24580.577233
0,54,24580.766232
0,54,24580.961232
0,47,24581.118233
0,50,24581.299233
0,54,24581.501232
0,54,24581.686232
0,51,24581.861232
0,54,24582.038072
0,54,24582.241073
0,54,24582.422071
30,55,24582.617071
0,54,24582.798071
0,54,24582.990071
0,54,24583.16307
0,47,24583.327071
0,52,24583.533071
0,52,24583.711791
0,54,24583.896789
0,51,24584.065536
0,54,24584.255535
0,54,24584.439536
0,47,24584.608537
0,54,24584.799536
0,54,24584.983536
0,44,24585.147271
0,54,24585.33027
0,54,24585.50427
0,54,24585.695272
0,49,24585.873271
0,54,24586.053874
0,54,24586.242867
0,54,24586.422869
0,53,24586.638867
0,51,24586.801866
0,50,24586.978864
0,54,24587.157865
0,54,24587.341864
0,46,24587.489865
0,49,24587.666866
0,48,24587.829865
0,54,24588.013866
0,54,24588.207602
0,50,24588.373602
0,54,24588.572602
0,48,24588.743765
0,54,24588.922765
20,63,24589.143765
0,54,24589.321764
0,49,24589.508765
10,59,24589.705764
0,52,24589.868764
20,63,24590.076342
30,63,24590.309948
0,54,24590.497948
10,63,24590.716949
20,63,24590.943948
0,54,24591.140948
0,54,24591.337948
0,50,24591.53395
0,54,24591.723948
0,54,24591.911948
0,54,24592.120948
0,54,24592.29922
20,63,24592.514219
0,46,24592.683221
0,54,24592.86722
0,50,24593.03922
0,54,24593.21622
0,54,24593.418219
0,50,24593.58122
10,63,24593.794364
0,54,24593.974365
0,54,24594.171365
0,54,24594.363651
0,54,24594.56265
0,54,24594.75565
0,48,24594.918651
0,53,24595.110228
0,51,24595.278227
0,48,24595.446227
0,49,24595.631227
0,40,24595.770227
0,54,24595.951228
0,47,24596.106227
0,54,24596.309227
0,51,24596.485769
0,54,24596.676769
0,54,24596.854769
0,54,24597.061771
0,54,24597.237769
0,54,24597.43677
0,50,24597.604771
0,54,24597.802769
20,63,24598.009769
0,54,24598.200769
0,54,24598.389001
10,63,24598.627658
0,54,24598.822566
0,54,24599.003565
0,54,24599.197565
0,49,24599.368565
0,52,24599.555566
0,52,24599.732565
0,54,24599.919565
0,50,24600.099348
0,54,24600.281347
10,63,24600.495082
0,52,24600.667083
0,54,24600.865083
0,54,24601.045083
0,47,24601.211083
20,62,24601.444083
0,51,24601.633083
0,54,24601.817084
0,54,24602.003083
0,46,24602.175083
0,54,24602.361084
0,54,24602.551385
0,54,24602.732385
0,54,24602.925385
0,54,24603.109385
0,54,24603.305385
0,54,24603.485384
0,51,24603.660179
0,54,24603.848179
0,54,24604.02718
0,54,24604.205179
0,45,24604.369181
0,54,24604.557114
0,54,24604.748115
0,54,24604.923115
0,54,24605.11673
0,54,24605.310729
20,63,24605.522729
10,63,24605.736729
0,48,24605.90973
0,51,24606.086729
0,54,24606.282729
20,54,24606.461728
0,54,24606.656715
0,54,24606.836715
20,63,24607.056715
0,54,24607.235715
10,63,24607.450715
0,54,24607.656715
0,46,24607.817715
0,45,24607.980717
0,54,24608.159715
20,63,24608.384715
0,54,24608.571716
0,54,24608.763876
0,46,24608.916876
0,53,24609.109878
0,54,24609.289876
0,54,24609.479877
20,63,24609.686876
0,45,24609.860877
10,59,24610.062876
0,54,24610.257789
0,54,24610.440789
20,63,24610.65679
0,54,24610.834938
0,54,24611.010939
0,54,24611.192938
0,51,24611.361938
0,51,24611.543937
0,51,24611.724939
0,54,24611.912939
0,54,24612.105494
0,54,24612.293495
0,54,24612.473495
0,46,24612.629495
0,54,24612.837819
0,54,24613.014818
0,53,24613.197818
0,54,24613.369818
0,47,24613.554818
0,54,24613.723477
0,54,24613.912477
0,54,24614.089477
0,54,24614.277476
20,63,24614.497241
0,54,24614.67793
0,54,24614.868508
0,54,24615.049508
0,49,24615.218246
0,54,24615.409246
0,54,24615.595247
0,54,24615.785247
0,46,24615.933247
0,47,24616.100247
0,50,24616.273247
0,54,24616.467246
0,47,24616.628247
0,54,24616.818246
0,54,24617.009132
0,54,24617.198133
0,45,24617.356132
0,45,24617.509133
0,54,24617.689132
0,54,24617.877132
0,52,24618.050134
0,53,24618.223132
20,60,24618.439132
40,54,24618.633303
0,48,24618.798303
0,54,24618.978463
10,63,24619.20646
0,54,24619.393461
0,46,24619.560462
0,54,24619.751461
0,54,24619.941462
0,54,24620.127134
0,50,24620.302134
0,54,24620.489134
20,63,24620.709134
0,54,24620.900134
0,51,24621.080022
0,54,24621.269022
0,54,24621.474022
0,53,24621.661021
0,54,24621.841022
0,54,24622.038022
0,54,24622.257022
0,50,24622.443022
0,46,24622.586022
0,51,24622.764022
0,54,24622.942022
0,53,24623.137463
0,54,24623.313459
0,54,24623.51246
0,54,24623.69663
0,54,24623.887629
0,50,24624.050629
0,54,24624.241629
0,54,24624.429628
0,53,24624.620628
20,49,24624.786629
0,54,24624.969629
0,54,24625.153921
0,54,24625.342922
0,54,24625.548921
0,53,24625.725923
0,54,24625.908922
0,54,24626.108922
0,54,24626.283922
0,54,24626.473922
0,54,24626.660922
0,54,24626.863921
0,54,24627.049922
0,54,24627.239342
0,54,24627.419341
0,54,24627.631341
0,54,24627.808342
0,54,24627.995342
0,52,24628.176342
0,54,24628.359343
0,54,24628.545341
0,52,24628.717321
0,54,24628.905321
0,49,24629.083323
0,54,24629.251568
0,54,24629.441569
0,54,24629.622568
0,54,24629.811568
20,63,24630.02857
0,54,24630.214128
0,54,24630.406125
0,52,24630.600126
0,49,24630.774126
0,49,24630.936126
0,54,24631.123127
20,63,24631.347843
0,47,24631.507843
0,50,24631.669845
0,50,24631.833843
0,51,24632.013844
0,54,24632.198843
0,54,24632.385844
0,54,24632.588843
0,54,24632.787845
0,54,24632.968843
0,49,24633.136843
0,51,24633.312844
0,54,24633.518285
0,47,24633.665597
0,54,24633.847597
0,49,24634.002597
0,54,24634.197598
10,63,24634.409598
0,54,24634.599597
0,54,24634.777598
0,46,24634.946599
0,47,24635.106731
0,54,24635.287731
20,59,24635.495197
10,63,24635.7222
0,54,24635.907197
0,50,24636.087198
0,54,24636.265199
0,54,24636.470199
0,54,24636.653199
0,54,24636.848197
0,54,24637.022198
0,48,24637.194198
0,54,24637.377198
0,54,24637.57784
0,47,24637.736841
0,49,24637.90084
0,54,24638.085842
0,54,24638.257842
0,54,24638.44184
0,54,24638.619471
0,54,24638.808472
0,54,24638.980471
0,54,24639.173474
0,54,24639.352471
0,54,24639.539723
0,54,24639.714724
0,54,24639.895724
0,54,24640.084907
0,54,24640.274908
0,54,24640.466907
0,54,24640.647908
10,57,24640.850908
0,54,24641.039908
0,53,24641.223908
0,54,24641.401907
0,47,24641.570754
0,54,24641.753753
0,54,24641.939753
0,48,24642.101753
20,63,24642.319755
0,46,24642.472753
0,50,24642.654753
0,54,24642.830754
0,54,24643.020755
0,49,24643.188753
0,54,24643.367754
0,54,24643.572753
0,52,24643.760616
0,46,24643.911615
0,54,24644.099617
20,62,24644.309616
0,46,24644.482615
0,51,24644.661616
20,63,24644.879615
0,53,24645.071223
0,47,24645.230222
0,54,24645.426223
0,46,24645.583222
0,54,24645.770103
0,46,24645.926102
0,54,24646.106103
0,54,24646.290102
0,54,24646.476103
0,52,24646.656103
0,50,24646.825103
0,54,24647.019103
0,54,24647.199103
0,54,24647.399103
0,54,24647.579103
0,53,24647.761286
0,54,24647.941882
0,47,24648.113881
0,54,24648.298881
0,53,24648.488881
0,50,24648.65731
0,54,24648.850312
30,59,24649.04531
20,56,24649.23631
0,49,24649.414311
0,54,24649.630311
0,54,24649.814781
0,54,24649.985467
0,54,24650.176901
0,54,24650.392902
0,54,24650.592903
0,48,24650.755903
0,38,24650.882902
0,54,24651.084902
20,63,24651.294902
20,63,24651.525902
0,54,24651.714901
0,52,24651.902655
0,54,24652.082655
0,41,24652.221655
0,54,24652.413654
0,54,24652.595655
0,50,24652.762655
0,47,24652.927654
0,54,24653.112654
0,50,24653.297655
0,54,24653.483654
0,52,24653.666894
0,54,24653.857895
20,63,24654.066516
0,54,24654.261516
0,54,24654.442516
0,50,24654.620516
0,54,24654.811516
0,54,24655.001516
0,54,24655.181764
0,54,24655.375764
0,54,24655.584763
0,49,24655.755763
0,54,24655.935765
0,53,24656.106163
10,63,24656.332164
0,54,24656.543163
0,54,24656.725163
0,48,24656.888162
0,46,24657.051164
0,54,24657.232163
10,59,24657.439162
0,54,24657.623163
0,54,24657.816163
0,54,24657.992163
0,54,24658.191386
0,54,24658.371386
0,54,24658.581388
0,54,24658.770988
0,54,24658.956988
0,49,24659.121989
0,49,24659.283989
0,48,24659.449987
0,47,24659.615989
0,54,24659.802988
0,48,24659.970989
0,54,24660.160701
0,54,24660.3577
10,63,24660.566701
0,52,24660.7537
0,54,24660.948701
0,54,24661.131701
0,54,24661.317701
0,54,24661.509701
0,54,24661.7017
0,54,24661.878701
0,45,24662.029701
0,54,24662.221853
0,49,24662.389853
0,54,24662.582853
0,50,24662.749852
0,48,24662.914853
0,54,24663.105853
0,46,24663.258853
0,51,24663.442852
0,54,24663.634424
0,54,24663.817425
10,56,24664.004425
0,54,24664.191948
0,49,24664.358947
0,54,24664.537946
0,51,24664.709946
0,48,24664.871947
0,47,24665.037949
0,54,24665.223592
0,54,24665.428593
0,52,24665.608593
0,54,24665.796593
0,54,24665.977595
0,44,24666.131593
20,63,24666.350974
0,52,24666.547975
0,54,24666.729975
0,54,24666.914974
0,54,24667.102974
0,42,24667.256975
0,54,24667.462975
0,54,24667.647975
20,63,24667.857975
0,54,24668.055974
0,46,24668.206974
0,51,24668.383952
0,54,24668.570953
0,54,24668.760373
0,41,24668.902373
0,50,24669.074373
0,49,24669.248372
0,54,24669.455373
0,47,24669.616372
0,54,24669.808373
0,50,24669.967372
0,54,24670.166053
0,54,24670.347628
0,54,24670.550629
0,54,24670.726629
20,58,24670.93363
0,54,24671.116628
20,60,24671.338628
0,54,24671.52863
0,54,24671.710629
0,54,24671.900628
0,54,24672.081631
0,54,24672.270629
0,54,24672.473662
0,52,24672.645662
0,51,24672.815661
0,54,24673.007663
0,54,24673.197661
0,54,24673.386662
0,49,24673.559663
0,54,24673.73325
0,51,24673.91525
0,54,24674.10825
0,54,24674.292253
0,54,24674.478796
0,54,24674.674379
0,54,24674.863378
0,54,24675.043378
0,54,24675.232935
0,53,24675.431935
0,54,24675.621935
0,47,24675.781935
0,46,24675.943935
0,54,24676.135935
0,54,24676.329936
0,54,24676.527117
0,54,24676.71371
0,47,24676.88471
0,54,24677.068711
0,46,24677.227711
0,54,24677.42071
0,54,24677.615711
0,51,24677.79071
0,47,24677.95171
0,46,24678.10671
0,39,24678.254711
0,54,24678.449714
0,54,24678.631611
0,54,24678.81865
0,50,24678.98565
0,47,24679.15765
20,63,24679.38865
0,54,24679.58865
0,47,24679.757651
0,54,24679.93665
0,54,24680.124518
0,54,24680.298869
0,54,24680.499869
0,54,24680.679569
0,54,24680.86857
0,54,24681.05857
0,54,24681.262569
0,54,24681.45257
20,63,24681.691569
0,54,24681.880569
0,54,24682.07657
0,47,24682.250569
0,47,24682.412569
0,54,24682.59357
0,49,24682.765711
0,50,24682.950711
0,54,24683.126712
0,50,24683.298711
30,49,24683.47271
0,54,24683.664588
0,40,24683.80659
0,54,24683.98559
0,54,24684.184588
0,54,24684.36359
0,54,24684.555589
0,54,24684.735864
0,54,24684.932866
0,54,24685.113444
0,54,24685.309446
0,54,24685.489444
